Case,Activity,Timestamp,Resource,label 
4927964,subcases completeness completed,2012-05-16 11:14:45,2670601,deviant
4927964,activities regular procedure,2012-05-16 11:14:47,2670601,deviant
4927964,procedure change,2012-05-16 11:14:47,2670601,deviant
4927964,request complete,2012-05-16 11:14:50,2670601,deviant
4927964,term for supplying missing data,2012-05-16 11:14:51,2670601,deviant
4927964,retrieve missing data,2012-05-16 11:14:54,2670601,deviant
4927964,enter senddate retrieve missing data,2012-05-16 11:14:55,2670601,deviant
4927964,receive additional information,2012-06-07 14:53:41,2670601,deviant
4927964,enter receipt of additional data,2012-06-07 14:54:34,2670601,deviant
4927964,regular procedure applies,2012-06-21 12:55:18,2670601,deviant
4927964,resume completeness subcases,2012-06-21 12:55:18,2670601,deviant
4927964,send procedure confirmation,2012-06-21 12:55:18,2670601,deviant
4927964,enter senddate procedure confirmation,2012-06-21 12:55:19,2670601,deviant
4927964,subcases completeness completed,2012-06-21 12:55:19,2670601,deviant
4927964,MER present in supplement,2012-06-21 12:55:20,2670601,deviant
4927964,phase application receptive,2012-06-21 12:55:24,2670601,deviant
4927964,request complete,2012-06-21 12:55:24,2670601,deviant
4927964,request complete,2012-06-21 12:55:27,2670601,deviant
4927964,send letter in progress,2012-06-21 12:55:27,2670601,deviant
4927964,completed subcases content,2012-06-21 12:55:28,2670601,deviant
4927964,treat subcases content,2012-06-21 12:55:28,2670601,deviant
4927964,procedure change after completeness,2012-06-21 12:55:31,2670601,deviant
4927964,article 34  WABO applies,2012-06-21 12:55:32,2670601,deviant
4927964,assessment of content completed,2012-06-21 12:55:34,2670601,deviant
4927964,phase advice known,2012-06-21 12:55:34,2670601,deviant
4927964,grounds for refusal,2012-06-21 12:55:35,2670601,deviant
4927964,ask stakeholders views,2012-06-21 12:55:37,2670601,deviant
4927964,suspension ground applicable,2012-06-21 12:55:39,2670601,deviant
4927964,by law,2012-06-21 12:55:40,2670601,deviant
4927964,creating environmental permit decision,2012-06-21 12:55:41,2670601,deviant
4927964,generating decision environmental permit,2012-06-21 12:55:48,2670601,deviant
4927964,phase decision taken,2012-06-22 08:55:12,560890,deviant
4927964,transcript decision environmental permit to stakeholders,2012-06-22 08:55:57,560890,deviant
4927964,generate publication document decision environmental permit,2012-06-22 08:56:14,560890,deviant
4927964,enter senddate decision environmental permit,2012-06-25 22:00:00,560890,deviant
4927964,register date environmental permit decision,2012-06-25 22:00:00,560890,deviant
4933123,register submission date request,2012-04-22 22:00:00,560872,deviant
4933123,OLO messaging active,2012-04-26 06:39:21,560872,deviant
4933123,phase application received,2012-04-26 06:39:21,560872,deviant
4933123,terminate on request,2012-04-26 06:39:22,560872,deviant
4933123,reception through OLO,2012-04-26 06:39:23,560872,deviant
4933123,send confirmation receipt,2012-04-26 06:39:23,560872,deviant
4933123,enter senddate acknowledgement,2012-04-26 06:42:02,560872,deviant
4933123,send confirmation receipt,2012-04-26 06:42:02,560872,deviant
4933123,forward to the competent authority,2012-04-26 06:42:05,560872,deviant
4933123,no permit required for application,2012-04-26 06:42:08,560872,deviant
4933123,regular procedure without MER,2012-04-26 06:42:08,560872,deviant
4933123,enter senddate procedure confirmation,2012-04-26 06:42:10,560872,deviant
4933123,send procedure confirmation,2012-04-26 06:42:10,560872,deviant
4933123,registration date publication,2012-04-26 06:42:20,560872,deviant
4933123,applicant is stakeholder,2012-05-25 06:36:45,3273854,deviant
4933123,inform BAG administrator,2012-05-25 06:36:45,3273854,deviant
4933123,treat subcases completeness,2012-05-25 06:37:48,3273854,deviant
4933123,subcases completeness completed,2012-05-25 06:37:49,3273854,deviant
4933123,activities regular procedure,2012-05-25 06:37:53,3273854,deviant
4933123,procedure change,2012-05-25 06:37:53,3273854,deviant
4933123,request complete,2012-05-25 06:37:56,3273854,deviant
4933123,term for supplying missing data,2012-05-25 06:37:59,3273854,deviant
4933123,retrieve missing data,2012-05-25 07:11:24,3273854,deviant
4933123,enter senddate retrieve missing data,2012-05-25 07:11:25,3273854,deviant
4933123,receive additional information,2012-05-31 12:02:02,3273854,deviant
4933123,enter receipt of additional data,2012-05-31 12:02:05,3273854,deviant
4933123,regular procedure applies,2012-05-31 12:02:06,3273854,deviant
4933123,resume completeness subcases,2012-05-31 12:02:06,3273854,deviant
4933123,send procedure confirmation,2012-05-31 12:02:06,3273854,deviant
4933123,enter senddate procedure confirmation,2012-05-31 12:02:07,3273854,deviant
4933123,subcases completeness completed,2012-05-31 12:02:07,3273854,deviant
4933123,MER present in supplement,2012-05-31 12:02:08,3273854,deviant
4933123,phase application receptive,2012-05-31 12:02:11,3273854,deviant
4933123,request complete,2012-05-31 12:02:11,3273854,deviant
4933123,request complete,2012-05-31 12:02:31,3273854,deviant
4933123,send letter in progress,2012-05-31 12:02:31,3273854,deviant
4933123,treat subcases content,2012-05-31 12:02:32,3273854,deviant
4933123,completed subcases content,2012-05-31 12:02:33,3273854,deviant
4933123,procedure change after completeness,2012-05-31 12:02:34,3273854,deviant
4933123,article 34  WABO applies,2012-05-31 12:02:35,3273854,deviant
4933123,assessment of content completed,2012-05-31 12:02:35,3273854,deviant
4933123,phase advice known,2012-05-31 12:02:35,3273854,deviant
4933123,ask stakeholders views,2012-05-31 12:02:36,3273854,deviant
4933123,grounds for refusal,2012-05-31 12:02:36,3273854,deviant
4933123,suspension ground applicable,2012-05-31 12:02:37,3273854,deviant
4933123,by law,2012-05-31 12:02:38,3273854,deviant
4933123,creating environmental permit decision,2012-05-31 12:02:38,3273854,deviant
4933123,generating decision environmental permit,2012-05-31 12:08:07,3273854,deviant
4933123,register date environmental permit decision,2012-05-31 22:00:00,560890,deviant
4933123,phase decision taken,2012-06-01 07:08:15,560890,deviant
4933123,enter senddate decision environmental permit,2012-06-01 07:08:45,560890,deviant
4933123,transcript decision environmental permit to stakeholders,2012-06-01 07:08:45,560890,deviant
4933123,generate publication document decision environmental permit,2012-06-01 07:09:18,560890,deviant
4933123,enter date publication decision environmental permit,2012-06-12 22:00:00,560890,deviant
4934754,register submission date request,2012-04-24 22:00:00,560872,regular
4934754,OLO messaging active,2012-04-26 07:42:34,560872,regular
4934754,phase application received,2012-04-26 07:42:34,560872,regular
4934754,terminate on request,2012-04-26 07:42:34,560872,regular
4934754,reception through OLO,2012-04-26 07:42:35,560872,regular
4934754,send confirmation receipt,2012-04-26 07:42:35,560872,regular
4934754,enter senddate acknowledgement,2012-04-26 07:44:04,560872,regular
4934754,send confirmation receipt,2012-04-26 07:44:04,560872,regular
4934754,forward to the competent authority,2012-04-26 07:44:07,560872,regular
4934754,no permit required for application,2012-04-26 07:44:12,560872,regular
4934754,regular procedure without MER,2012-04-26 07:44:12,560872,regular
4934754,enter senddate procedure confirmation,2012-04-26 07:44:13,560872,regular
4934754,send procedure confirmation,2012-04-26 07:44:13,560872,regular
4934754,registration date publication,2012-04-26 07:44:21,560872,regular
4934754,treat subcases completeness,2012-06-12 08:09:31,2670601,regular
4934754,subcases completeness completed,2012-06-12 08:09:32,2670601,regular
4934754,activities regular procedure,2012-06-12 08:09:34,2670601,regular
4934754,procedure change,2012-06-12 08:09:34,2670601,regular
4934754,extend procedure term,2012-06-12 08:11:02,2670601,regular
4934754,register number of days extension period,2012-06-12 08:11:06,2670601,regular
4934754,creating decision procedure term extension,2012-06-12 08:11:07,2670601,regular
4934754,decision date prior to decision,2012-06-12 08:15:08,2670601,regular
4934754,decision procedure term extension,2012-06-12 08:15:08,2670601,regular
4934754,enter date decision procedure term extension,2012-06-12 08:15:08,2670601,regular
4934754,decision procedure term extension,2012-06-12 08:15:09,2670601,regular
4934754,enter date decision procedure term extension,2012-06-12 08:15:09,2670601,regular
4934754,copy decision to extend procedure to stakeholders,2012-06-12 08:15:13,2670601,regular
4934754,enter senddate decision procedure term extension,2012-06-12 08:15:13,2670601,regular
4934754,request complete,2012-07-10 07:52:57,2670601,regular
4934754,phase application receptive,2012-07-10 07:52:58,2670601,regular
4934754,applicant is stakeholder,2012-07-10 07:53:03,2670601,regular
4934754,inform BAG administrator,2012-07-10 07:53:03,2670601,regular
4934754,investigate BAG objects,2012-07-10 07:53:08,2670601,regular
4934754,temporary permit,2012-07-10 07:53:08,2670601,regular
4934754,request complete,2012-07-10 07:53:14,2670601,regular
4934754,send letter in progress,2012-07-10 07:53:14,2670601,regular
4934754,treat subcases content,2012-07-10 07:53:16,2670601,regular
4934754,completed subcases content,2012-07-10 07:53:18,2670601,regular
4934754,procedure change after completeness,2012-07-10 07:53:19,2670601,regular
4934754,article 34  WABO applies,2012-07-10 07:53:20,2670601,regular
4934754,assessment of content completed,2012-07-10 07:53:21,2670601,regular
4934754,phase advice known,2012-07-10 07:53:22,2670601,regular
4934754,grounds for refusal,2012-07-10 07:53:23,2670601,regular
4934754,ask stakeholders views,2012-07-10 07:53:55,2670601,regular
4934754,suspension ground applicable,2012-07-10 07:53:57,2670601,regular
4934754,by law,2012-07-10 07:53:59,2670601,regular
4934754,creating environmental permit decision,2012-07-10 07:54:00,2670601,regular
4934754,generating decision environmental permit,2012-07-10 10:08:48,2670601,regular
4934754,register date environmental permit decision,2012-07-10 10:08:48,560890,regular
4934754,phase decision taken,2012-07-10 11:05:39,560890,regular
4934754,enter senddate decision environmental permit,2012-07-10 11:05:47,560890,regular
4934754,transcript decision environmental permit to stakeholders,2012-07-10 11:05:47,560890,regular
4934754,generate publication document decision environmental permit,2012-07-10 11:05:51,560890,regular
4959649,register submission date request,2012-04-26 22:00:00,560872,deviant
4959649,OLO messaging active,2012-05-03 10:10:46,560872,deviant
4959649,phase application received,2012-05-03 10:10:46,560872,deviant
4959649,terminate on request,2012-05-03 10:10:46,560872,deviant
4959649,reception through OLO,2012-05-03 10:10:47,560872,deviant
4959649,send confirmation receipt,2012-05-03 10:10:47,560872,deviant
4959649,enter senddate acknowledgement,2012-05-03 10:13:11,560872,deviant
4959649,send confirmation receipt,2012-05-03 10:13:11,560872,deviant
4959649,forward to the competent authority,2012-05-03 10:13:13,560872,deviant
4959649,no permit required for application,2012-05-03 10:13:16,560872,deviant
4959649,regular procedure without MER,2012-05-03 10:13:16,560872,deviant
4959649,enter senddate procedure confirmation,2012-05-03 10:13:18,560872,deviant
4959649,send procedure confirmation,2012-05-03 10:13:18,560872,deviant
4959649,registration date publication,2012-05-03 10:13:25,560872,deviant
4959649,treat subcases completeness,2012-05-14 08:18:29,560912,deviant
4959649,subcases completeness completed,2012-06-04 11:55:35,2670601,deviant
4959649,activities regular procedure,2012-06-04 11:55:40,2670601,deviant
4959649,procedure change,2012-06-04 11:55:40,2670601,deviant
4959649,request complete,2012-06-04 11:55:43,2670601,deviant
4959649,term for supplying missing data,2012-06-04 11:55:44,2670601,deviant
4959649,enter senddate retrieve missing data,2012-06-06 22:00:00,2670601,deviant
4959649,retrieve missing data,2012-06-07 08:39:18,2670601,deviant
4959649,receive additional information,2012-07-02 15:04:25,2670601,deviant
4959649,enter receipt of additional data,2012-07-04 11:24:35,2670601,deviant
4959649,regular procedure applies,2012-07-04 11:24:39,2670601,deviant
4959649,resume completeness subcases,2012-07-04 11:24:39,2670601,deviant
4959649,send procedure confirmation,2012-07-04 11:24:39,2670601,deviant
4959649,extend procedure term,2012-07-09 10:06:30,2670601,deviant
4959649,creating decision procedure term extension,2012-07-09 10:06:35,2670601,deviant
4959649,register number of days extension period,2012-07-09 10:06:35,2670601,deviant
